file_id,file_type,file_size_mb,days_since_creation,days_since_last_accessed,access_count_30d
FILE_1312,.log,721.05,31,17,34
FILE_1313,.xlsx,745.23,143,9,36
FILE_1314,.log,418.3,22,10,17
FILE_1315,.docx,746.53,109,13,20
FILE_1316,.pdf,427.68,164,25,45
FILE_1317,.png,691.35,177,1,20
FILE_1318,.xlsx,80.73,91,23,8
FILE_1319,.bak,58.66,46,18,34
FILE_1320,.png,612.65,90,1,40
FILE_1321,.pdf,493.04,60,11,38
FILE_1322,.tmp,421.24,153,25,17
FILE_1323,.bak,186.65,126,24,43
FILE_1324,.tmp,331.32,35,9,18
FILE_1325,.zip,69.0,72,27,19
FILE_1326,.png,738.04,140,24,13
FILE_1327,.log,339.53,74,8,37
FILE_1328,.bak,266.1,16,12,40
FILE_1329,.pdf,267.59,159,21,9
FILE_1330,.xlsx,570.32,152,1,31
FILE_1331,.tmp,420.04,108,24,31
FILE_1332,.docx,538.3,51,26,17
FILE_1333,.xlsx,615.42,62,12,48
FILE_1334,.pdf,303.39,14,8,13
FILE_1335,.png,484.79,114,27,5
FILE_1336,.docx,364.79,44,6,11
FILE_1337,.docx,578.4,82,9,37
FILE_1338,.docx,595.64,160,2,9
FILE_1339,.tmp,116.64,167,14,9
FILE_1340,.docx,145.57,147,15,40
FILE_1341,.log,322.65,123,14,33
FILE_1342,.pdf,413.28,100,27,12
FILE_1343,.png,337.45,155,12,28
FILE_1344,.png,370.25,159,27,11
FILE_1345,.png,228.63,162,12,46
FILE_1346,.log,208.08,156,13,37
FILE_1347,.xlsx,397.15,133,17,24
FILE_1348,.pdf,652.29,152,11,10
FILE_1349,.xlsx,769.67,165,16,30
FILE_1350,.bak,222.51,171,13,26
FILE_1351,.zip,398.04,153,19,9
FILE_1352,.log,776.38,134,15,11
FILE_1353,.log,443.55,18,3,33
FILE_1354,.bak,465.04,179,16,47
FILE_1355,.tmp,577.7,115,4,18
FILE_1356,.log,103.72,35,23,23
FILE_1357,.zip,50.28,62,20,5
FILE_1358,.xlsx,716.6,33,29,38
FILE_1359,.xlsx,229.66,29,17,7
FILE_1360,.bak,142.53,110,12,33
FILE_1361,.zip,709.12,57,22,27
FILE_1362,.zip,62.27,101,18,46
FILE_1363,.png,349.94,102,12,34
FILE_1364,.pdf,591.54,54,16,11
FILE_1365,.tmp,203.85,56,28,13
FILE_1366,.bak,408.28,73,7,28
FILE_1367,.pdf,286.92,164,17,31
FILE_1368,.log,100.83,168,13,38
FILE_1369,.png,593.19,93,23,6
FILE_1370,.png,617.27,162,27,43
FILE_1371,.pdf,626.65,64,26,22
FILE_1372,.xlsx,229.09,67,16,48
FILE_1373,.pdf,676.41,67,25,38
FILE_1374,.docx,773.82,100,1,44
FILE_1375,.png,760.34,25,22,16
FILE_1376,.tmp,273.63,50,16,5
FILE_1377,.tmp,51.61,54,3,49
FILE_1378,.png,437.81,132,0,29
FILE_1379,.png,508.09,32,24,34
FILE_1380,.tmp,578.89,126,29,47
FILE_1381,.xlsx,529.61,133,13,11
FILE_1382,.png,454.64,160,16,10
FILE_1383,.zip,388.53,180,19,18
FILE_1384,.pdf,446.29,62,28,24
FILE_1385,.bak,148.86,139,6,40
FILE_1386,.png,704.82,173,19,8
FILE_1387,.pdf,289.27,62,25,49
FILE_1388,.xlsx,745.09,150,24,47
FILE_1389,.tmp,59.37,108,13,18
FILE_1390,.xlsx,190.73,152,27,31
FILE_1391,.bak,400.93,32,12,22
FILE_1392,.zip,788.93,55,2,47
FILE_1393,.pdf,692.93,127,23,8
FILE_1394,.zip,640.76,128,17,25
FILE_1395,.docx,226.41,104,14,8
FILE_1396,.zip,590.51,160,15,31
FILE_1397,.pdf,597.4,54,11,31
FILE_1398,.docx,112.8,74,17,41
FILE_1399,.pdf,631.11,118,17,40
FILE_1400,.tmp,487.46,49,24,13
FILE_1401,.log,645.36,33,23,29
FILE_1402,.png,370.84,74,24,41
FILE_1403,.bak,292.32,120,3,24
FILE_1404,.bak,661.07,162,3,12
FILE_1405,.tmp,649.27,97,6,17
FILE_1406,.png,191.7,93,11,28
FILE_1407,.xlsx,636.31,36,9,16
FILE_1408,.xlsx,243.01,117,14,11
FILE_1409,.png,78.98,53,24,46
FILE_1410,.docx,53.64,81,2,12
FILE_1411,.xlsx,93.32,177,27,39
FILE_1412,.tmp,147.93,43,29,43
FILE_1413,.bak,272.64,119,30,8
FILE_1414,.pdf,218.06,148,23,22
FILE_1415,.xlsx,68.04,94,2,49
FILE_1416,.pdf,165.53,61,19,30
FILE_1417,.pdf,469.4,18,9,49
FILE_1418,.docx,706.0,13,0,6
FILE_1419,.zip,680.88,143,13,13
FILE_1420,.tmp,163.02,112,30,20
FILE_1421,.bak,507.49,174,11,14
FILE_1422,.tmp,684.82,36,20,17
FILE_1423,.docx,196.42,149,22,26
FILE_1424,.png,654.19,46,10,26
FILE_1425,.bak,180.27,122,25,41
FILE_1426,.bak,287.62,52,5,50
FILE_1427,.docx,306.16,159,12,23
FILE_1428,.log,563.27,118,28,9
FILE_1429,.zip,575.19,119,5,16
FILE_1430,.png,475.62,56,18,12
FILE_1431,.zip,134.34,168,26,10
FILE_1432,.pdf,207.66,27,20,46
FILE_1433,.png,792.17,91,26,21
FILE_1434,.pdf,528.64,18,11,48
FILE_1435,.bak,659.91,161,1,34
FILE_1436,.tmp,489.29,79,7,22
FILE_1437,.xlsx,327.22,82,9,30
FILE_1438,.xlsx,607.76,73,12,28
FILE_1439,.xlsx,787.82,112,15,34
FILE_1440,.png,397.55,12,6,41
FILE_1441,.docx,392.75,122,8,37
FILE_1442,.tmp,59.38,158,26,12
FILE_1443,.tmp,200.15,134,13,27
FILE_1444,.tmp,358.19,141,20,29
FILE_1445,.docx,439.9,71,22,45
FILE_1446,.bak,727.9,119,24,14
FILE_1447,.tmp,419.9,53,26,20
FILE_1448,.zip,649.12,178,12,43
FILE_1449,.xlsx,775.03,69,19,8
FILE_1450,.docx,791.34,175,11,37
FILE_1451,.tmp,579.8,13,12,27
FILE_1452,.xlsx,234.77,111,29,36
FILE_1453,.log,271.8,35,16,18
FILE_1454,.xlsx,134.92,17,10,24
FILE_1455,.tmp,375.09,63,1,10
FILE_1456,.xlsx,206.57,36,2,11
FILE_1457,.pdf,120.91,124,29,24
FILE_1458,.bak,656.63,71,15,36
FILE_1459,.log,243.19,114,16,39
FILE_1460,.tmp,179.0,45,0,13
FILE_1461,.docx,142.08,80,7,41
FILE_1462,.pdf,445.07,101,24,15
FILE_1463,.bak,232.09,57,9,26
FILE_1464,.xlsx,342.41,18,7,17
FILE_1465,.xlsx,411.34,51,15,15
FILE_1466,.xlsx,492.7,21,11,21
FILE_1467,.log,412.05,126,16,44
FILE_1468,.docx,402.5,47,29,24
FILE_1469,.pdf,183.19,20,4,32
FILE_1470,.png,162.38,54,3,32
FILE_1471,.zip,262.85,154,17,16
FILE_1472,.bak,666.71,121,30,29
FILE_1473,.zip,780.12,14,3,50
FILE_1474,.zip,455.42,104,12,40
FILE_1475,.zip,328.96,25,12,8
FILE_1476,.tmp,67.75,36,30,31
FILE_1477,.png,118.52,135,7,12
FILE_1478,.log,550.17,168,30,28
FILE_1479,.zip,79.21,40,16,7
FILE_1480,.xlsx,379.34,163,4,14
FILE_1481,.pdf,705.46,66,26,32
FILE_1482,.png,688.4,44,29,40
FILE_1483,.log,59.8,123,1,40
FILE_1484,.bak,594.04,174,16,46
FILE_1485,.tmp,284.43,64,3,44
FILE_1486,.zip,128.59,77,6,38
FILE_1487,.tmp,185.03,95,8,43
FILE_1488,.xlsx,136.44,57,26,31
FILE_1489,.log,151.88,179,18,37
FILE_1490,.zip,602.97,148,29,31
FILE_1491,.pdf,119.24,96,0,11
FILE_1492,.bak,761.39,100,9,34
FILE_1493,.pdf,74.47,30,23,37
FILE_1494,.pdf,167.22,79,30,5
FILE_1495,.bak,291.07,99,2,21
FILE_1496,.pdf,257.3,108,0,15
FILE_1497,.xlsx,258.47,72,0,43
FILE_1498,.bak,128.87,139,30,44
FILE_1499,.zip,282.46,21,18,30
FILE_1500,.zip,219.87,73,2,50
FILE_1501,.png,468.39,63,15,35
FILE_1502,.docx,403.97,19,14,34
FILE_1503,.pdf,167.49,123,17,29
FILE_1504,.png,451.28,141,13,20
FILE_1505,.bak,699.58,39,3,42
FILE_1506,.pdf,119.64,162,12,37
FILE_1507,.xlsx,80.53,152,29,27
FILE_1508,.tmp,296.38,143,3,6
FILE_1509,.bak,743.88,159,22,34
FILE_1510,.zip,152.73,127,5,31
FILE_1511,.log,563.63,42,30,36
FILE_1512,.tmp,425.85,15,11,42
FILE_1513,.pdf,595.79,43,2,39
FILE_1514,.png,228.66,45,4,32
FILE_1515,.pdf,645.13,145,11,25
FILE_1516,.log,55.04,24,23,7
FILE_1517,.tmp,570.33,154,15,31
FILE_1518,.pdf,715.87,73,11,30
FILE_1519,.zip,190.47,10,6,15
FILE_1520,.zip,186.56,158,16,19
FILE_1521,.bak,512.68,69,22,22
FILE_1522,.xlsx,590.06,174,30,10
FILE_1523,.zip,646.84,38,2,40
FILE_1524,.png,753.56,74,19,39
FILE_1525,.bak,445.03,15,0,5
FILE_1526,.zip,726.9,14,3,46
FILE_1527,.docx,778.12,179,17,35
FILE_1528,.xlsx,84.6,26,7,12
FILE_1529,.tmp,787.92,155,23,32
FILE_1530,.tmp,357.88,26,7,8
FILE_1531,.zip,234.68,76,25,41
FILE_1532,.png,554.19,15,5,30
FILE_1533,.pdf,621.22,73,19,19
FILE_1534,.zip,649.19,150,13,26
FILE_1535,.png,238.0,110,6,30
FILE_1536,.docx,692.4,51,10,48
FILE_1537,.tmp,295.56,109,4,36
FILE_1538,.bak,174.82,136,14,40
FILE_1539,.xlsx,55.32,68,10,39
FILE_1540,.png,600.5,177,25,27
FILE_1541,.png,773.79,34,6,21
FILE_1542,.log,750.48,158,13,35
FILE_1543,.xlsx,588.95,127,2,34
FILE_1544,.xlsx,212.59,56,1,29
FILE_1545,.tmp,319.31,38,9,45
FILE_1546,.png,781.65,77,13,27
FILE_1547,.tmp,398.26,149,30,48
FILE_1548,.log,121.57,54,7,42
FILE_1549,.tmp,52.79,18,6,48
FILE_1550,.zip,396.2,84,29,21
FILE_1551,.tmp,81.39,77,30,15
FILE_1552,.tmp,192.28,55,27,6
FILE_1553,.docx,264.4,143,17,19
FILE_1554,.pdf,391.48,20,18,7
FILE_1555,.log,448.17,17,7,20
FILE_1556,.png,477.64,32,17,11
FILE_1557,.zip,744.55,105,22,40
FILE_1558,.tmp,155.39,144,19,6
FILE_1559,.tmp,473.43,54,25,20
FILE_1560,.docx,563.8,62,1,43
FILE_1561,.pdf,652.83,103,0,38
FILE_1562,.xlsx,602.61,118,8,23
FILE_1563,.bak,105.9,101,6,28
FILE_1564,.pdf,657.82,69,18,34
FILE_1565,.tmp,634.15,22,1,9
FILE_1566,.docx,609.44,171,5,8
FILE_1567,.xlsx,720.09,19,17,43
FILE_1568,.docx,342.19,21,3,11
FILE_1569,.log,386.06,132,25,38
FILE_1570,.pdf,126.12,94,6,23
FILE_1571,.docx,346.08,160,21,13
FILE_1572,.zip,773.86,88,17,24
FILE_1573,.tmp,471.08,77,0,40
FILE_1574,.zip,177.72,29,12,44
FILE_1575,.xlsx,280.91,180,27,40
FILE_1576,.pdf,156.72,97,9,34
FILE_1577,.docx,487.49,160,9,5
FILE_1578,.zip,425.85,100,3,31
FILE_1579,.png,244.1,38,28,45
FILE_1580,.docx,756.24,164,12,22
FILE_1581,.zip,212.3,10,7,8
FILE_1582,.tmp,639.52,108,26,15
FILE_1583,.tmp,534.57,177,27,25
FILE_1584,.bak,225.71,34,11,5
FILE_1585,.pdf,617.69,36,21,36
FILE_1586,.tmp,561.71,175,17,31
FILE_1587,.bak,765.14,103,12,33
FILE_1588,.png,699.06,149,30,17
FILE_1589,.docx,107.88,103,6,18
FILE_1590,.zip,73.86,26,1,46
FILE_1591,.pdf,782.28,137,17,35
FILE_1592,.docx,504.49,125,30,19
FILE_1593,.bak,691.18,19,15,29
FILE_1594,.docx,285.45,141,25,14
FILE_1595,.png,77.62,15,13,39
FILE_1596,.bak,639.35,177,21,50
FILE_1597,.bak,308.28,123,4,27
FILE_1598,.pdf,623.85,60,4,26
FILE_1599,.png,275.79,77,8,48
FILE_1600,.pdf,671.36,82,26,26
FILE_1601,.pdf,205.3,138,27,13
FILE_1602,.tmp,668.34,169,17,48
FILE_1603,.bak,495.25,77,17,10
FILE_1604,.log,763.81,44,11,16
FILE_1605,.log,359.77,125,19,19
FILE_1606,.bak,740.12,77,12,22
FILE_1607,.tmp,795.71,46,19,41
FILE_1608,.png,480.23,160,15,46
FILE_1609,.docx,667.78,76,21,34
FILE_1610,.log,188.3,43,9,28
FILE_1611,.log,670.7,167,18,18
FILE_1612,.docx,779.85,130,16,35
FILE_1613,.log,697.85,145,29,27
FILE_1614,.tmp,748.84,114,18,16
FILE_1615,.tmp,530.71,166,16,27
FILE_1616,.png,111.37,87,14,18
FILE_1617,.tmp,220.83,148,29,15
FILE_1618,.bak,710.43,168,15,9
FILE_1619,.zip,241.29,118,29,35
FILE_1620,.tmp,288.14,53,15,29
FILE_1621,.xlsx,784.98,101,27,17
FILE_1622,.png,129.7,141,5,29
FILE_1623,.pdf,57.94,115,23,50
FILE_1624,.zip,164.0,129,5,17
FILE_1625,.docx,755.86,21,1,13
FILE_1626,.zip,713.19,142,10,8
FILE_1627,.xlsx,250.49,145,26,7
FILE_1628,.tmp,708.97,112,0,47
FILE_1629,.log,128.25,67,16,16
FILE_1630,.zip,613.28,59,18,21
FILE_1631,.pdf,554.51,84,23,38
FILE_1632,.tmp,379.13,121,6,6
FILE_1633,.docx,281.42,147,7,49
FILE_1634,.tmp,308.81,144,22,16
FILE_1635,.png,197.99,180,0,14
FILE_1636,.log,652.47,96,20,13
FILE_1637,.png,643.26,140,23,11
FILE_1638,.pdf,266.92,36,27,44
FILE_1639,.xlsx,345.46,51,5,42
FILE_1640,.tmp,741.57,148,8,37
FILE_1641,.docx,641.79,45,15,45
FILE_1642,.docx,480.98,118,22,19
FILE_1643,.bak,140.22,114,28,42
FILE_1644,.docx,699.07,125,30,35
FILE_1645,.bak,542.79,27,19,31
FILE_1646,.docx,773.37,77,11,25
FILE_1647,.pdf,644.6,167,22,15
FILE_1648,.log,470.21,150,14,42
FILE_1649,.zip,71.77,123,24,35
FILE_1650,.zip,773.18,113,6,5
FILE_1651,.pdf,189.02,37,30,47
FILE_1652,.docx,198.27,83,29,45
FILE_1653,.png,482.62,16,6,18
FILE_1654,.tmp,759.49,133,18,34
FILE_1655,.xlsx,377.96,109,29,41
FILE_1656,.png,535.79,129,10,39
FILE_1657,.tmp,730.5,79,19,8
FILE_1658,.tmp,510.49,25,17,18
FILE_1659,.log,724.54,39,16,46
FILE_1660,.log,547.2,116,15,15
FILE_1661,.pdf,576.22,85,5,17
FILE_1662,.docx,789.68,16,10,26
FILE_1663,.zip,657.87,87,3,17
FILE_1664,.xlsx,228.14,137,1,44
FILE_1665,.docx,753.06,104,7,29
FILE_1666,.png,753.43,100,11,9
FILE_1667,.xlsx,355.03,71,17,38
FILE_1668,.tmp,316.33,65,3,49
FILE_1669,.xlsx,577.51,179,19,7
FILE_1670,.bak,791.37,179,20,38
FILE_1671,.bak,553.24,130,14,28
FILE_1672,.zip,401.72,23,16,39
FILE_1673,.xlsx,330.97,14,5,8
FILE_1674,.zip,687.64,28,6,46
FILE_1675,.png,623.83,71,0,14
FILE_1676,.bak,568.0,26,15,7
FILE_1677,.log,705.03,163,21,5
FILE_1678,.log,349.59,177,1,8
FILE_1679,.png,261.6,134,17,12
FILE_1680,.xlsx,282.09,157,7,19
FILE_1681,.png,304.37,15,1,13
FILE_1682,.png,598.86,142,20,16
FILE_1683,.docx,300.14,56,0,20
FILE_1684,.png,312.38,180,20,12
FILE_1685,.pdf,696.8,66,21,10
FILE_1686,.tmp,294.82,96,19,10
FILE_1687,.docx,349.75,151,23,30
FILE_1688,.xlsx,604.01,140,28,20
FILE_1689,.docx,141.62,82,28,16
FILE_1690,.png,364.08,167,26,43
FILE_1691,.zip,112.84,37,6,16
FILE_1692,.xlsx,722.61,83,30,47
FILE_1693,.xlsx,685.8,14,11,14
FILE_1694,.zip,210.34,84,15,32
FILE_1695,.pdf,145.74,41,21,38
FILE_1696,.png,763.71,137,10,27
FILE_1697,.docx,236.25,54,12,12
FILE_1698,.docx,595.67,116,16,10
FILE_1699,.tmp,134.05,156,14,10
FILE_1700,.tmp,362.08,78,22,37
FILE_1701,.bak,570.27,75,24,43
FILE_1702,.bak,333.92,77,25,18
FILE_1703,.xlsx,781.08,135,8,6
FILE_1704,.zip,742.62,11,4,19
FILE_1705,.zip,540.32,12,8,33
FILE_1706,.pdf,440.21,10,0,13
FILE_1707,.docx,380.28,157,23,13
FILE_1708,.zip,491.56,115,1,27
FILE_1709,.xlsx,51.57,75,9,34
FILE_1710,.tmp,388.34,136,28,12
FILE_1711,.bak,376.76,120,2,16
FILE_1712,.tmp,730.75,161,8,25
FILE_1713,.docx,565.02,133,7,13
FILE_1714,.png,605.26,122,4,11
FILE_1715,.log,108.55,50,9,40
FILE_1716,.pdf,440.8,118,2,15
FILE_1717,.log,557.6,104,17,45
FILE_1718,.xlsx,163.4,82,29,40
FILE_1719,.zip,652.93,21,4,20
FILE_1720,.log,316.04,32,12,43
FILE_1721,.log,604.03,175,5,23
FILE_1722,.png,792.85,112,27,15
FILE_1723,.xlsx,606.36,170,26,19
FILE_1724,.zip,345.23,78,21,11
FILE_1725,.png,637.78,133,12,47
FILE_1726,.tmp,579.53,147,2,46
FILE_1727,.pdf,761.06,126,7,18
FILE_1728,.bak,127.67,141,16,20
FILE_1729,.tmp,71.86,170,8,24
FILE_1730,.docx,750.02,148,28,20
FILE_1731,.docx,213.06,134,17,6
FILE_1732,.bak,312.48,139,23,14
FILE_1733,.docx,569.36,10,7,30
FILE_1734,.png,387.3,33,28,7
FILE_1735,.tmp,611.98,91,6,23
FILE_1736,.tmp,576.45,133,21,9
FILE_1737,.zip,496.49,38,4,35
FILE_1738,.tmp,735.64,27,20,37
FILE_1739,.png,762.2,135,9,31
FILE_1740,.tmp,127.38,18,3,8
FILE_1741,.bak,193.93,68,25,33
FILE_1742,.zip,353.01,166,16,28
FILE_1743,.bak,190.32,83,8,29
FILE_1744,.tmp,396.36,127,20,9
FILE_1745,.log,548.43,121,12,37
FILE_1746,.tmp,693.26,94,25,13
FILE_1747,.bak,546.53,19,3,20
FILE_1748,.log,375.78,106,1,42
FILE_1749,.zip,252.81,20,1,30
FILE_1750,.log,592.94,39,27,15
FILE_1751,.docx,233.93,48,16,12
FILE_1752,.xlsx,685.31,31,16,14
FILE_1753,.tmp,458.65,31,14,5
FILE_1754,.tmp,510.08,147,16,38
FILE_1755,.png,672.52,104,17,42
FILE_1756,.xlsx,277.7,93,12,14
FILE_1757,.zip,92.95,71,21,32
FILE_1758,.tmp,189.47,119,25,25
FILE_1759,.tmp,753.91,73,3,45
FILE_1760,.xlsx,502.16,14,10,49
FILE_1761,.xlsx,241.4,83,0,17
FILE_1762,.tmp,340.91,25,16,44
FILE_1763,.bak,774.79,41,19,17
FILE_1764,.pdf,565.63,120,13,18
FILE_1765,.pdf,681.86,48,9,14
FILE_1766,.log,291.94,121,14,15
FILE_1767,.png,616.18,108,25,8
FILE_1768,.bak,356.52,45,18,25
FILE_1769,.pdf,408.64,90,7,43
FILE_1770,.docx,84.13,169,8,17
FILE_1771,.log,152.45,152,2,15
FILE_1772,.bak,318.06,55,14,8
FILE_1773,.tmp,116.36,43,6,44
FILE_1774,.pdf,299.87,100,8,6
FILE_1775,.log,198.13,162,14,22
FILE_1776,.pdf,311.83,45,0,40
FILE_1777,.docx,164.01,12,7,49
FILE_1778,.log,251.94,144,30,46
FILE_1779,.zip,349.23,22,11,7
FILE_1780,.xlsx,229.78,29,3,26
FILE_1781,.pdf,671.6,87,0,30
FILE_1782,.bak,294.8,130,11,19
FILE_1783,.png,79.65,171,16,15
FILE_1784,.zip,633.92,31,25,18
FILE_1785,.pdf,399.23,73,25,39
FILE_1786,.png,172.39,44,12,16
FILE_1787,.log,138.24,179,15,16
FILE_1788,.bak,709.55,138,16,33
FILE_1789,.tmp,355.41,179,7,26
FILE_1790,.tmp,317.44,177,12,6
FILE_1791,.tmp,564.92,180,30,31
FILE_1792,.log,429.91,155,5,6
FILE_1793,.zip,513.17,64,2,44
FILE_1794,.zip,733.95,24,11,35
FILE_1795,.tmp,107.73,44,29,30
FILE_1796,.xlsx,416.23,57,1,46
FILE_1797,.log,467.24,88,9,35
FILE_1798,.pdf,95.53,130,27,31
FILE_1799,.xlsx,399.22,78,0,30
FILE_1800,.bak,705.01,25,17,30
FILE_1801,.docx,479.14,162,16,9
FILE_1802,.tmp,284.61,141,22,32
FILE_1803,.xlsx,721.39,44,20,41
FILE_1804,.pdf,583.45,58,4,36
FILE_1805,.png,180.82,26,0,13
FILE_1806,.zip,163.17,59,11,29
FILE_1807,.tmp,701.65,62,17,31
FILE_1808,.png,749.28,56,0,30
FILE_1809,.xlsx,774.14,12,11,31
FILE_1810,.tmp,81.65,170,29,39
FILE_1811,.zip,371.08,179,12,24
FILE_1812,.xlsx,745.14,47,16,19
FILE_1813,.bak,711.43,70,12,46
FILE_1814,.bak,251.66,32,8,23
FILE_1815,.xlsx,595.99,18,0,33
FILE_1816,.bak,770.23,52,18,39
FILE_1817,.bak,90.4,177,9,43
FILE_1818,.tmp,123.17,116,6,42
FILE_1819,.tmp,146.53,141,6,22
FILE_1820,.bak,159.24,159,18,43
FILE_1821,.log,656.16,92,22,9
FILE_1822,.tmp,522.99,95,12,46
FILE_1823,.bak,710.76,153,24,26
FILE_1824,.png,408.8,25,11,26
FILE_1825,.png,401.55,142,20,50
FILE_1826,.png,257.1,161,24,37
FILE_1827,.xlsx,63.04,119,7,45
FILE_1828,.bak,470.67,24,16,47
FILE_1829,.bak,586.6,79,30,11
FILE_1830,.bak,126.3,15,1,23
FILE_1831,.tmp,717.31,35,20,42
FILE_1832,.zip,625.39,174,22,31
FILE_1833,.zip,295.66,43,12,17
FILE_1834,.log,773.93,36,25,10
FILE_1835,.xlsx,681.98,131,3,29
FILE_1836,.pdf,603.45,141,21,8
FILE_1837,.zip,523.91,137,4,42
FILE_1838,.png,705.96,50,10,13
FILE_1839,.log,722.15,129,10,11
FILE_1840,.docx,795.21,38,16,16
FILE_1841,.log,219.66,109,2,25
FILE_1842,.bak,752.44,69,20,50
FILE_1843,.bak,619.86,163,3,11
FILE_1844,.docx,624.26,72,19,15
FILE_1845,.bak,420.33,33,29,28
FILE_1846,.png,177.93,55,15,10
FILE_1847,.tmp,466.49,107,6,28
FILE_1848,.bak,277.26,108,14,45
FILE_1849,.log,616.58,146,1,27
FILE_1850,.zip,278.91,102,27,5
FILE_1851,.png,303.64,30,29,44
FILE_1852,.docx,59.98,128,23,40
FILE_1853,.log,759.65,20,6,16
FILE_1854,.png,739.42,135,7,21
FILE_1855,.docx,302.08,141,29,37
FILE_1856,.zip,284.87,159,26,7
FILE_1857,.bak,691.39,82,24,39
FILE_1858,.pdf,294.46,66,11,27
FILE_1859,.log,656.27,147,15,32
FILE_1860,.log,162.51,174,13,27
FILE_1861,.tmp,242.2,47,12,39
FILE_1862,.log,793.67,110,12,44
FILE_1863,.zip,473.27,177,10,40
FILE_1864,.pdf,557.2,102,12,44
FILE_1865,.log,338.61,11,11,23
FILE_1866,.docx,106.07,178,14,44
FILE_1867,.xlsx,517.79,67,28,20
FILE_1868,.pdf,663.06,114,12,21
FILE_1869,.docx,486.31,85,8,42
FILE_1870,.pdf,645.25,15,0,13
FILE_1871,.tmp,696.94,105,19,37
FILE_1872,.log,481.2,140,4,15
FILE_1873,.log,419.87,42,21,41
FILE_1874,.docx,467.89,93,13,45
FILE_1875,.tmp,137.73,58,20,23
FILE_1876,.tmp,798.37,103,29,47
FILE_1877,.docx,360.23,115,9,10
FILE_1878,.zip,253.37,73,19,9
FILE_1879,.xlsx,411.31,134,6,7
FILE_1880,.docx,780.36,168,29,40
FILE_1881,.xlsx,283.13,18,8,17
FILE_1882,.docx,749.47,122,14,19
FILE_1883,.xlsx,251.89,46,7,44
FILE_1884,.tmp,430.49,31,9,34
FILE_1885,.zip,582.56,57,30,18
FILE_1886,.zip,313.32,44,26,42
FILE_1887,.bak,297.97,109,21,9
FILE_1888,.tmp,578.95,104,5,50
FILE_1889,.log,282.26,70,18,12
FILE_1890,.bak,227.1,166,8,41
FILE_1891,.zip,214.01,73,12,20
FILE_1892,.docx,726.55,160,29,38
FILE_1893,.pdf,721.73,13,5,28
FILE_1894,.docx,278.74,149,19,29
FILE_1895,.xlsx,349.75,61,8,40
FILE_1896,.tmp,686.25,38,30,10
FILE_1897,.png,74.28,134,28,21
FILE_1898,.zip,580.49,128,16,6
FILE_1899,.xlsx,453.25,13,4,33
FILE_1900,.bak,249.58,77,3,23
FILE_1901,.tmp,317.9,104,3,29
FILE_1902,.bak,463.27,147,17,10
FILE_1903,.xlsx,141.78,112,0,49
FILE_1904,.png,244.73,101,24,12
FILE_1905,.xlsx,111.59,11,1,19
FILE_1906,.log,167.95,52,28,38
FILE_1907,.log,530.23,84,0,24
FILE_1908,.tmp,404.39,96,29,15
FILE_1909,.pdf,372.56,49,4,25
FILE_1910,.log,530.41,31,3,32
FILE_1911,.docx,582.03,94,26,23
FILE_1912,.zip,168.99,144,3,50
FILE_1913,.xlsx,87.02,56,3,36
FILE_1914,.tmp,180.17,36,16,48
FILE_1915,.docx,222.82,23,17,6
FILE_1916,.xlsx,500.68,31,3,31
FILE_1917,.png,273.68,44,3,7
FILE_1918,.xlsx,368.38,137,11,50
FILE_1919,.png,91.54,37,17,5
FILE_1920,.docx,120.0,120,23,43
FILE_1921,.bak,488.81,145,6,38
FILE_1922,.tmp,161.77,135,29,9
FILE_1923,.tmp,692.8,64,13,44
FILE_1924,.pdf,359.73,78,19,45
FILE_1925,.docx,640.38,30,11,18
FILE_1926,.zip,147.57,111,21,15
FILE_1927,.pdf,226.39,98,5,16
FILE_1928,.xlsx,577.14,12,7,9
FILE_1929,.xlsx,267.68,122,12,10
FILE_1930,.png,262.6,129,19,12
FILE_1931,.zip,235.53,166,25,36
FILE_1932,.log,314.1,124,4,24
FILE_1933,.tmp,474.78,14,6,34
FILE_1934,.xlsx,522.95,151,9,40
FILE_1935,.zip,202.2,127,10,47
FILE_1936,.zip,487.5,90,19,6
FILE_1937,.docx,570.8,168,6,39
FILE_1938,.tmp,718.06,165,19,22
FILE_1939,.zip,422.02,18,5,7
FILE_1940,.tmp,198.47,76,24,10
FILE_1941,.tmp,239.02,27,18,14
FILE_1942,.docx,707.84,178,11,34
FILE_1943,.pdf,495.82,72,10,21
FILE_1944,.tmp,605.21,136,27,16
FILE_1945,.tmp,790.36,67,7,45
FILE_1946,.png,341.94,56,8,14
FILE_1947,.bak,692.86,130,9,25
FILE_1948,.xlsx,92.12,156,5,13
FILE_1949,.xlsx,118.27,19,12,8
FILE_1950,.png,678.28,25,12,20
FILE_1951,.docx,337.39,13,6,33
FILE_1952,.tmp,204.64,117,24,37
FILE_1953,.png,397.95,27,21,20
FILE_1954,.tmp,529.47,94,11,42
FILE_1955,.png,239.13,129,17,17
FILE_1956,.zip,422.4,85,8,11
FILE_1957,.tmp,743.91,29,22,22
FILE_1958,.bak,77.88,167,17,24
FILE_1959,.xlsx,165.38,117,17,35
FILE_1960,.docx,280.21,179,9,18
FILE_1961,.docx,646.01,138,18,25
FILE_1962,.bak,770.85,148,7,24
FILE_1963,.zip,344.88,92,1,21
FILE_1964,.bak,237.87,75,3,32
FILE_1965,.pdf,560.84,29,23,21
FILE_1966,.png,322.08,56,21,13
